date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:05	77160/77160	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e-2.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:30:06	98024/98024	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e-3.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:30:09	165548/165548	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e-4.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:30:13	444379/444379	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e-5.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:30:13	120196/120196	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/Lato/Lato-Regular.ttf	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/Lato/Lato-Regular.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/table.css)
14:30:15	121788/121788	---M--	200	added ('OK')	text/html	date:Fri,%2024%20May%202019%2013:27:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/fonts/Lato/Lato-Bold.ttf	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/fonts/Lato/Lato-Bold.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/table.css)
14:30:15	320/320	---M--	200	added ('OK')	image/png	etag:%22140-57bbd9446f327%22	https://upsc.gov.in/misc/throbber-inactive.png	C:/My%20Web%20Sites/CWC/upsc.gov.in/misc/throbber-inactive.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
14:30:16	1251/1251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/flag.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/flag.jpg	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:17	196/196	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/ico-link-dark.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/ico-link-dark.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:18	8999/8999	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/emblem-dark.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/emblem-dark.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:18	118/118	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/blt.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/blt.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:19	139/139	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/carousel-bg.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/carousel-bg.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:20	109/109	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/after-bg.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/after-bg.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:21	8195/8195	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/footer-top-bg.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/footer-top-bg.jpg	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:21	147/147	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/footer-bottom-bg.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/footer-bottom-bg.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:22	109/109	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/after-bottom-bg.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/after-bottom-bg.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:23	1361/1361	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/hindi.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/hindi.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:23	1410/1410	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/english.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/english.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:25	425/425	---M--	200	added ('OK')	image/x-png	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/ico-goi-search.png	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/images/ico-goi-search.png	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:26	16152/16152	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/DXI1ORHCpsQm3Vp6mXoaTegdm0LZdjqr5-oayXSOefg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/DXI1ORHCpsQm3Vp6mXoaTegdm0LZdjqr5-oayXSOefg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:27	20848/20848	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/DXI1ORHCpsQm3Vp6mXoaTXhCUOGz7vYGh680lGh-uXM.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/DXI1ORHCpsQm3Vp6mXoaTXhCUOGz7vYGh680lGh-uXM.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:27	15572/15572	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/cJZKeOuBrn4kERxqtaUH3VtXRa8TVwTICgirnJhmVJw.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/cJZKeOuBrn4kERxqtaUH3VtXRa8TVwTICgirnJhmVJw.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:28	20248/20248	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/cJZKeOuBrn4kERxqtaUH3T8E0i7KZn-EPnyo3HZu7kw.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/cJZKeOuBrn4kERxqtaUH3T8E0i7KZn-EPnyo3HZu7kw.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:29	16164/16164	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/MTP_ySUJH_bn48VBG8sNSugdm0LZdjqr5-oayXSOefg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/MTP_ySUJH_bn48VBG8sNSugdm0LZdjqr5-oayXSOefg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:30	20860/20860	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/MTP_ySUJH_bn48VBG8sNSnhCUOGz7vYGh680lGh-uXM.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/MTP_ySUJH_bn48VBG8sNSnhCUOGz7vYGh680lGh-uXM.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:31	16276/16276	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/k3k702ZOKiLJc3WVjuplzOgdm0LZdjqr5-oayXSOefg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/k3k702ZOKiLJc3WVjuplzOgdm0LZdjqr5-oayXSOefg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:32	21028/21028	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/k3k702ZOKiLJc3WVjuplzHhCUOGz7vYGh680lGh-uXM.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/k3k702ZOKiLJc3WVjuplzHhCUOGz7vYGh680lGh-uXM.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:33	16276/16276	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EInbV5DfGHOiMmvb1Xr-hugdm0LZdjqr5-oayXSOefg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EInbV5DfGHOiMmvb1Xr-hugdm0LZdjqr5-oayXSOefg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:34	21212/21212	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EInbV5DfGHOiMmvb1Xr-hnhCUOGz7vYGh680lGh-uXM.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EInbV5DfGHOiMmvb1Xr-hnhCUOGz7vYGh680lGh-uXM.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:35	25408/25408	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EsvMC5un3kjyUhB9ZEPPwg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/EsvMC5un3kjyUhB9ZEPPwg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:35	36320/36320	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/KT3KS9Aol4WfR6Vas8kNcg.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/KT3KS9Aol4WfR6Vas8kNcg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:36	26144/26144	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/1YwB1sO8YE1Lyjf12WNiUA.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/1YwB1sO8YE1Lyjf12WNiUA.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:37	35700/35700	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/9k-RPmcnxYEPm8CNFsH2gg.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/9k-RPmcnxYEPm8CNFsH2gg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:39	25604/25604	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/H2DMvhDLycM56KNuAtbJYA.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/H2DMvhDLycM56KNuAtbJYA.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:40	35896/35896	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/wkfQbvfT_02e2IWO3yYueQ.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/wkfQbvfT_02e2IWO3yYueQ.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:41	25392/25392	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/tI4j516nok_GrVf4dhunkg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/tI4j516nok_GrVf4dhunkg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:43	34400/34400	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/BVtM30trf7q_jfqYeHfjtA.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/BVtM30trf7q_jfqYeHfjtA.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:43	14308/14308	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGOode0-EuMkY--TSyExeINg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGOode0-EuMkY--TSyExeINg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:45	17540/17540	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGNbE_oMaV8t2eFeISPpzbdE.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGNbE_oMaV8t2eFeISPpzbdE.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:45	14308/14308	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/ODelI1aHBYDBqgeIAH2zlNV_2ngZ8dMf8fLgjYEouxg.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/ODelI1aHBYDBqgeIAH2zlNV_2ngZ8dMf8fLgjYEouxg.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:46	17500/17500	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/ODelI1aHBYDBqgeIAH2zlBM0YzuT7MdOe03otPbuUS0.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/ODelI1aHBYDBqgeIAH2zlBM0YzuT7MdOe03otPbuUS0.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:47	13992/13992	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGCOFnW3Jk0f09zW_Yln67Ac.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGCOFnW3Jk0f09zW_Yln67Ac.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:48	17380/17380	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGJ6-ys_j0H4QL65VLqzI3wI.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGJ6-ys_j0H4QL65VLqzI3wI.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:50	13892/13892	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGEo0As1BFRXtCDhS66znb_k.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGEo0As1BFRXtCDhS66znb_k.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:50	17264/17264	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Nov%202018%2018:14:28%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGFkQc6VGVFSmCnC_l7QZG60.woff	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGFkQc6VGVFSmCnC_l7QZG60.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
14:30:51	13408/13408	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Feb%202019%2006:57:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGHZhYM0_6AejPZE-OqA592o.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/all/modules/cmf/cmf_content/assets/fonts/toadOcfmlt9b38dHJxOBGHZhYM0_6AejPZE-OqA592o.html	(from http://188.95.36.104:8080/cwc/staticResources/sites/default/files/css/css_MLnTVauaZ3xU71FCGRx8ssffNeDNw9lXOXaHZZcXrQ0.css)
